id;name;artist;genres;style;resolution;length
wAawx1O52dw;Stay Up! (Viagra) [feat Kanye West];88-Keys;Rap/Hip Hop;hiphop;624x352;276.758
g6ZN-NA9ZW8;Hype;Calvin Harris;Dance;electro;640x352;219.730
U21uMLiMCf4;Fall;Justin Bieber;Pop;pop;640x352;225.860
rV_gKjf8-Zg;You The Boss;Rick Ross;Hip Hop;hiphop;640x352;276.223
8ELbX5CMomE;Sorry;Justin Bieber;Pop;pop;640x352;198.716
dZzkNZ2Nf9M;The Weekend;Brantley Gilbert;country,male vocalists,country rock;rock;640x256;270.373
WdTcyt3DyNE;All Night;Juicy J;rap,Wiz Khalifa;hiphop;640x304;249.753
KledSRXC5Zo;Cold Water;Major Lazer;justin bieber,pop,banned;pop;640x352;212.114
q7-vUeyA3K0;Careful What You Wish For;Eminem;Hip Hop;hiphop;640x352;219.010
4sTeFufqDIA;Cold Wind Blows;Eminem;Hip Hop;hiphop;640x352;305.620
08DjMT-qR9g;Chasing Pavements;Adele;Pop;pop;640x352;220.984
0EOm92OxDmw;Come Get Her;Rae Sremmurd;Hip Hop;hiphop;640x272;743.270
0fcsGS1dEro;Cinderella;Mac Miller;Hip-Hop,rap,underground hip-hop;hiphop;640x352;482.139
0HRJmBLpPZU;Sunday Morning;Maroon 5;Pop,International Pop;pop;624x352;189.080
0kRQ8rWVI3k;Sunday Morning;Maroon 5;Pop,International Pop;pop;640x352;217.316
0tkO_4tGf2E;Steady Mobbin;Young Money;Hip Hop;hiphop;640x352;338.268
1Az2J7ONvWw;Leather So Soft;Birdman;Hip Hop;hiphop;640x352;266.077
1Cd2PTpGHbo;Holla at Me;C Breeze;R&B/Soul/Funk;hiphop;640x352;194.675
1ohYsK5Y8Dc;Got Money;Lil Wayne;Hip Hop,Dirty South;hiphop;640x352;275.992
1S5h0nlE65I;Do It;O.T. Genasis;Hip-Hop,rap,BAKING SODA;hiphop;640x320;186.317
1spQxG89Xdk;Just for Tonight (feat. Chris Brown);migos;Hip Hop;hiphop;640x352;218.615
1ZC2JER_TOE;War For You;Chris Brown;Rap/Hip Hop,Pop,R&B;hiphop;640x272;209.792
27SyS1125EA;The Way I Are (Dance With Somebody);Bebe Rexha;Pop;pop;640x352;189.568
2a09INp3zlY;My Cabana (feat. Young Jeezy);Ty Dolla $ign;Hip Hop;hiphop;640x352;217.848
2IH8tNQAzSs;Lollipop Remix;BO Digital;Hip Hop;hiphop;640x352;300.907
2MCt3VrjFk8;Cold Water (Remix);Shaun Reynolds;rnb,pop,UK;hiphop;640x352;199.713
2oSzKiARR5M;Head Of My Class;Scooter Smiff;Hip Hop;hiphop;624x352;220.868
2q4uFnokRrU;Lil Baby;2 Chainz;Hip-Hop,rap,Dirty South;hiphop;640x240;229.923
_2wMblhDr2Q;Imagination;Shawn Mendes;Pop;pop;640x352;215.667
2_wpOmM1d8w;Paradise (Radio Edit);Benny Benassi;electronic;electro;640x352;261.526
2xk4xPdvt9o;Better On Me (feat. Ty Dolla $ign);Pitbull;Hip-Hop,rap,Reggaeton;hiphop;640x256;151.882
3fumBcKC6RE;John;Lil Wayne;Hip Hop;hiphop;640x352;300.838
3G32BQ3JJ1c;In My Room;Yellow Claw;trap,electronic,Hip-Hop;hiphop;640x272;168.530
3pAoC-DWNfs;Zaddy;Ty Dolla $ign;Hip-Hop,rap,rnb;hiphop;640x352;226.370
3QiZpI1AzjA;Night Riders (feat. Travi$ Scott, 2 Chainz, Pusha T & Mad Cobra);Major Lazer;electronic,dance,Mad Cobra;electro;640x352;183.530
3sNjS-PkB6M;Mercy;Shawn Mendes;Pop;pop;640x352;348.995
3yl-5FOZcr0;Poppin';Chris Brown;R&B/Soul/Funk;hiphop;640x352;294.522
409-JtKl2mA;Pass off (feat. Ty Dolla $ign & Bluntsmoker);Smoke Dza;Hip Hop;hiphop;640x240;207.213
43-whQz78oM;Georgia… Bush;Lil Wayne;Hip Hop;hiphop;640x352;263.383
4CkwtG9Sj3k;Bleeding Out;Molly Hunt;Pop;pop;640x352;242.532
4Hq-zs9qs5A;Black Beatles;Rae Sremmurd;Pop;pop;640x352;292.037
4iyIE_iqr-c;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;189.473
4Qqu-BEShw8;Trouble;Halsey;Alternative;rock;640x272;259.180
5dNEJtIRMyc;America;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;280.705
5EEhXhGcX0k;I Can Have Everythang;Busta;Hip Hop;hiphop;640x352;263.568
5fcTCMWx2-s;Life of the Party;Shawn Mendes;Pop;pop;640x224;211.534
5j5NzxksXz0;Water Under the Bridge;Ali Brustofski;pop,indie pop,singer-songwriter;pop;640x352;284.630
5MwWqomm7bQ;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;206.124
5sc2mgWGu4o;Believer;Imagine Dragons;rock,alternative,indie rock;rock;640x352;202.850
5sMKX22BHeE;Forever;Chris Brown;R&B/Soul/Funk;hiphop;640x320;277.873
5vrP3YB7iAg;Control;Halsey;indie,pop,indie pop;pop;640x288;215.318
5z25pGEGBM4;No Worries;Lil Wayne;Hip Hop;hiphop;640x320;229.552
6352tM7T8WU;Castle;Corvyx;indie,alternative,cover;rock;640x352;252.192
6hyFNc3t41Y;Stitches;Shawn Mendes;Pop;pop;640x352;416.890
6l7J1i1OkKs;My Nigga;YG;Hip Hop;hiphop;640x320;253.678
_6SBTKmqakw;Radioactive;Imagine Dragons;Alternative;rock;640x352;185.550
6ZHpLyas01A;Da Da Da;Lil Wayne;Hip Hop;hiphop;640x320;240.582
_7anctpbSSo;Come Get Her;Rae Sremmurd;Hip Hop;hiphop;640x320;276.689
7CPYoGtI75Q;One More Night;Maroon 5;Pop;pop;640x352;222.935
7gCpz_FP2WE;Faithful (feat. Ty Dolla $ign);Bobby Brackins;Hip-Hop,hip hop,rap;hiphop;640x256;239.443
7pqTa1lQjtY;Shake It Fast;Rae Sremmurd;Hip Hop;hiphop;640x352;245.667
7ua-vpqx3e8;Closer;The Chainsmokers;electronic,2016,halsey;electro;640x288;262.455
7vMQyZ2QmfI;Rae Sremmund;Swang;Hip Hop;hiphop;624x352;211.093
7y0ChoYgSek;Fireman;Lil Wayne;Hip Hop;hiphop;624x352;265.195
81fer9ulOeA;Shots;Imagine Dragons;Alternative;rock;640x352;238.980
_81U4ngh4tc;Stuntin' Like My Daddy;Birdman;Hip Hop;hiphop;640x352;276.341
8c6OvO7BUKM;Gangsta Way;Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x352;221.913
8Dcpy5fbt_0;Battle Cry;Imagine Dragons;Alternative;rock;640x256;339.823
8iAfXZa1cDQ;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;228.252
8kS2dhmJdH0;Ball;T.I.;Hip Hop;hiphop;640x352;214.320
8QKzwqLKTok;Love Affair;Lil Twist;Hip Hop;hiphop;640x352;275.063
8rBCaSg2mmQ;Hold Me Down;Halsey;Alternative;rock;640x352;221.518
8rX7QybRu1k;Black Beatles;Rae Sremmurd;Pop;pop;640x352;229.458
9e1YdVZMBFU;Dream;Imagine Dragons;Alternative;rock;640x352;261.618
9g1CgvXhCo4;Strange Clouds (feat. Lil Wayne);B.o.B;Hip Hop;hiphop;640x352;236.263
9gRPsz7Gf5k;Next To It (feat. Ty Dolla $ign);Lupe Fiasco;Hip Hop;hiphop;640x352;215.480
9pgq9QzJyc8;Stitches;Corey Gray;pop,singer-songwriter,youtube;pop;640x352;203.012
9wvooe6abUU;Tiptoe;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;258.483
a0yA-LIM7l0;Now That I Know;Rae Sremmurd;Hip Hop;hiphop;640x352;308.453
a1_aETw9yfw;Mr. Carter;Lil Wayne;Hip Hop;hiphop;640x352;329.932
a6_7txZLwvA;New Love;Maroon 5;Pop;pop;640x352;196.580
a9WYm0oZaLk;Bleeding Out;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;225.117
ADmCFmYLns4;Never Gonna Leave This Bed;Maroon 5;pop,rock,male vocalists;rock;640x352;211.836
AI0gk2KJeho;Bandz A Make Her Dance;Juicy J feat. Lil Wayne and 2 Chainz;R&B/Soul/Funk;hiphop;640x256;280.729
aPxVSCfoYnU;Post To Be (feat. Chris Brown & Jhene Aiko;Omarion;Hip Hop;hiphop;640x272;226.627
AqR-ElB5kXY;Daylight;Maroon 5;Pop;pop;640x352;235.683
aV8NqiYjuIc;When We Were Young;Adele;soul,pop,british;pop;640x352;293.849
B9_8qHSIDfo;Demons;Imagine Dragons;Alternative;rock;640x352;235.008
B9qZz-m6BL4;Get Back Up (feat. Chris Brown);T.I.;Hip Hop;hiphop;640x352;244.436
b9XNyeeJZ2k;This Christmas;Chris Brown;Pop;pop;640x352;215.597
bEVHt3r3PYg;Gasoline;Halsey;love at first listen,indie pop,amazing;pop;640x256;194.490
bfn2yOacQ-Q;Beautiful Goodbye;Maroon 5;pop,rock,alternative;rock;640x352;260.620
bgCQcSqnojY;One Million Dimes;Stitches;Hip-Hop,rap,trap;hiphop;640x352;193.933
BP1PsqBmbvM;Give A Little More;Maroon 5;Pop;pop;640x352;183.414
BRmf2Uob8lA;Black Beatles;Rae Sremmurd;Pop;pop;640x352;294.545
bUE7wkTyLC8;Believer;Imagine Dragons;rock,alternative,indie rock;rock;640x352;210.024
bWZ8Itjy7Qw;Now That I Know;Rae Sremmurd;Hip Hop;hiphop;640x272;244.087
bY89yHZO048;Radioactive;Imagine Dragons;Alternative;rock;640x352;187.849
C7CjDktkHyM;Come Home Tonight;Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x352;222.517
CbEHS4J_5so;I Don't Want Her;Impxct;Hip-Hop,rap;hiphop;640x320;173.847
cBIMozddkjY;Young God;Halsey;indie,pop,halsey;pop;640x352;254.025
CCOHZ8uWhu0;She Wildin';Fabolous;Hip Hop;hiphop;640x352;228.972
CJ6Po7fivdk;Sweet Love;Chris Brown;R&B/Soul/Funk;hiphop;640x272;204.846
cL4uhaQ58Rk;Lost Stars;Adam Levine;Pop;pop;640x352;274.947
cNw8A5pwbVI;Do It Again;Pia Mia;Pop,R&B/Soul/Funk;hiphop;640x352;213.461
COwkCW38J54;Oh Cecilia (Breaking My Heart);The Vamps;Alternative,Pop;rock;640x352;217.850
CoXSznushNc;Whippin;Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x352;210.024
CPUB97ilIqE;Bacon;Nick Jonas;pop,catchy,urban;pop;640x272;191.402
CWYN2TSLPvY;Swalla (feat. Nicki Minaj & Ty Dolla $ign);Jason Derulo;Pop;pop;640x352;255.953
DANNxk1elrw;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;326.217
DcbMPXYMh9A;No Flex Zone;Rae Sremmurd;Hip Hop;hiphop;640x352;181.022
dEFY2zYJ62w;Open Road;Chris Breezy;Hip Hop;hiphop;640x352;220.148
dF774uTycsw;Time For Love;Chris Brown;R&B/Soul/Funk;hiphop;640x256;232.362
DJi7WupFqPQ;Play No Games;Big Sean;Hip Hop;hiphop;640x352;236.890
dkQ0OJ5Byls;Wake Up Call;Maroon 5;Alternative,Indie Rock,Pop,Indie Pop/Folk,Rock;rock;640x352;230.063
dtCxmbFgnrc;Freefall (Here I Am);Rene Froger;pop,male vocalists,Nederlandstalig;pop;640x352;418.052
DTMo_wEwMnw;Shots;Imagine Dragons;Alternative;rock;640x288;260.342
E2SuYd-Z5PI;One More Night;Madilyn Bailey;Rock;rock;640x352;225.280
E4z_FH2wiCg;Sweat;Bow Wow;Hip Hop;hiphop;640x352;301.533
e7t9WTePAy4;Run Up (feat. PARTYNEXTDOOR & Nicki Minaj);Major Lazer;electronic,dancehall,nicki minaj;electro;640x352;154.575
e_9Od-l6TW8;Warriors;Imagine Dragons;Alternative;rock;640x352;165.930
eh-72yBP7sw;Radioactive;Pentatonix;Pop;pop;640x352;261.689
elsAYGFVMdY;Grass Ain't Greener;Chris Brown;american,r and b,rnb;hiphop;640x256;293.477
eSFSZs8POwM;Now Or Never;Halsey;Needed Me,pop,Rihanna;pop;640x352;266.773
F0vmjT-00DU;Someone Like You;Ice Nine Kills;Alternative,Indie Rock,Rock,Metal/HardRock;rock;640x352;275.667
f6dUH2JnN04;4 Lit;B.o.B;Hip-Hop,rap,hip hop;hiphop;640x272;205.589
F_7baOCYg-Q;I Made It (Cash Money Heroes);Kevin Rudolf;pop,top 40,rnb;hiphop;624x352;262.827
F8FYmRE8adM;I'm Fuckin Single;Horseshoe Gang;Hip-Hop,long beach,Westside;hiphop;640x352;339.661
FFamEq1PilQ;Cinderella;Mac Miller;Hip-Hop,rap,underground hip-hop;hiphop;640x256;739.463
fhMlSITt7hU;Superhuman;Chris Brown;R&B/Soul/Funk,Contemporary R&B;hiphop;640x288;218.268
fHoau67yI3A;Work From Home;Fifth Harmony;Pop;pop;640x352;340.567
fls8VU7XClU;Make It Rain;Fat Joe;Hip Hop;hiphop;640x352;244.599
fmTKcyp7tmo;Sugar;Maroon 5;Pop;pop;640x352;343.934
fWNiVcR_keU;Safe Sex Pay Checks;Rae Sremmurd;Hip Hop;hiphop;640x320;296.193
fZKdcPO8O-A;Hotel;Kid Ink;Hip Hop;hiphop;640x352;220.938
G1Igoc6yrKE;One More Night;J Rice;R&B/Soul/Funk;hiphop;640x352;384.940
g3ORsEpnY_o;Bleeding Out;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;231.548
G6GcRqEgT98;Just Like Us;Rae Sremmurd;Hip Hop;hiphop;640x352;250.008
GG-4aCEjtzI;Particula (feat. Nasty C, Ice Prince, Patoranking & Jidenna);Major Lazer;seen live,dancehall,electronic;electro;640x352;218.568
GJ26gAc7BtU;Say Goodbye;Chris Brown;Hip Hop,Pop,R&B/Soul/Funk,Contemporary R&B;hiphop;640x352;261.968
-GJx_Xe-_8U;Sugar;Corey Gray;Rock;rock;640x352;195.255
gLQJAp0See8;Sweat (feat. Laidback Luke & Ms. Dynamite);Major Lazer;Dance;electro;640x352;269.908
Gr4ywRqR-gk;Castle;Halsey;pop,american,love at first listen;pop;640x288;279.220
gtgIpb1J2bI;Incompatible (Maroon 5 Animals Parody);Chedda Cheese;Pop,Rock;rock;640x352;225.673
gxApr8QnlGY;One Touch (feat. AlunaGeorge and Rae Sremmurd);Baauer;Dance;electro;640x352;215.342
GXOwiQ5QFqk;Safe Sex Pay Checks;Rae Sremmurd;Hip Hop;hiphop;640x352;294.197
GyAAwCu-Lu4;Ready To Go;Limp Bizkit;Rock;rock;640x272;286.650
-H2Lp7uRUTs;Love Somebody;J Rice;R&B/Soul/Funk;hiphop;640x352;265.450
hBvmN4GTcEk;Look Alive;Rae Sremmurd;Rap/Hip Hop;hiphop;640x352;244.760
hdpWFhqQNNs;Walking The Wire;Imagine Dragons;Alternative;rock;640x352;240.373
Hke2SSFLh5I;Swang;Rae Sremmurd;Hip Hop;hiphop;640x256;185.387
HKErmFliQG0;Better Place;Saint Asonia;Pop,Rock;rock;640x352;293.941
hnOEg6T1mHs;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;206.100
Hq0JWpzsdXs;Already (feat. Rae Sremund);Juicy J;Hip Hop;hiphop;640x256;240.814
HQ15ZjMig1U;Green and Yellow;Hoodfellas;Electro,Dance;electro;640x352;179.907
HQEZ-RiW7X0;Hands All Over;Maroon 5;Pop;pop;640x352;193.074
hunha8UtqCk;Push And Shove;No Doubt;Pop;pop;640x352;312.726
HuTXNjp985g;Made Me;Trey Songz;rnb,soul,male vocalists;hiphop;640x352;211.045
HVPJb0AV1AU;Dey Know;2Chainz;Hip Hop;hiphop;640x352;215.225
hXsYqGuNr6M;Skyfall (Cover);Mariangeli HitStreak;Pop;pop;640x352;293.431
I0MT8SwNa_U;Girls Like Girls;Hayley Kiyoko;Pop;pop;640x256;300.002
I26EwcssMbY;You Changed Me;Jamie Foxx;R&B/Soul/Funk,Contemporary R&B;hiphop;640x272;319.112
i2WABj3CBiU;We Are One;Vexento;Alternative;rock;640x352;348.345
IajZTuxdv3Q;Little More (Royalty);Chris Brown;hiphop,rnb;hiphop;640x256;319.158
icaVRciv0kI;Lit Like Bic;Rae Sremmurd;Hip Hop;hiphop;640x192;274.227
icnBNjtDYZ8;Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx);Kevin Gates;Hip-Hop,rap,trap;hiphop;640x352;239.583
ICVv9bfthes;Warriors;Imagine Dragons;Alternative;rock;640x352;169.552
IgLcQmlN2Xg;I'm Into You;Jennifer Lopez;Pop;pop;640x352;259.646
IltwiyqKhEI;Player;Tinashe;pop,r&b,Chris Brown;hiphop;640x352;229.831
iMpxUVHL8W8;Strangers (feat. Lauren Jauregui);Halsey;Alternative;rock;640x272;215.480
iNa2-sHcIUY;No Type;New Beat Fund;Alternative,Rock;rock;640x352;264.590
ingU4oNUbEE;Nasty Freestyle (feat.Ty Dolla $ign & Chedda Da Connect);T-Wayne;Hip Hop;hiphop;640x352;301.232
iQUx0dp_BbM;Nothin' Like Me;Chris Brown;Hip Hop,R&B/Soul/Funk,Contemporary R&B;hiphop;640x352;253.653
IrgqUZaeRuc;Fine By Me;Chris Brown;american,party,rnb;hiphop;640x256;338.988
IZNRTJ6q3sY;Animals;Maroon 5;Pop;pop;640x320;234.638
J12t-MOYuYM;Ball out the Lot;DJ Drill;House,electronic,dance;electro;640x176;258.113
j4fXfxJCehY;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;441.133
J7Flypi2rrs;Tuesday;Chris Brown;Hip Hop;hiphop;640x272;291.085
Jd4ov1i-eJA;Drunk as Fuck;Ty Dolla Sign;Hip Hop;hiphop;640x352;221.030
jeWYdbi5CbM;Stand For;Ty Dolla $ign;Electro,Hip Hop;hiphop;640x256;197.625
jEy9ygty4JQ;Thug Cry;Rick Ross;hip hop,rap,Lil Wayne;hiphop;640x256;333.113
jKbR7u8J5PU;Fun;Pitbull;Dance,Pop;electro;640x352;241.186
jzhQEOuSQyw;Ghost;Halsey;Alternative;rock;640x352;154.040
_K6MoWuAXjQ;Pop Bottles;Birdman;Hip Hop,Dirty South;hiphop;640x352;237.331
K7KfDoBJ0bY;100 (feat. Kid Ink, Ty Dolla $ign, Iamsu!, & Tyga);Travis Barker;Hip Hop;hiphop;640x256;224.374
KAfOI37aK4A;Better Place;Saint Asonia;Pop,Rock;rock;640x352;568.541
Kf8608tigwQ;Must Get Out;Maroon 5;Pop;pop;624x352;500.133
kG-1kFGEYV8;Yuck!;2 Chainz;Hip Hop;hiphop;640x352;287.648
KiO2-R8yKjE;America;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;280.683
krpdSno_qXI;Blessings;Lecrae;Rap/Hip Hop;hiphop;640x352;233.616
kTcnP_-IQYc;Battle Cry;Imagine Dragons;Alternative;rock;640x256;269.537
Kwp3pVbVrh0;Fallen (feat. Ty Dolla $ign & Cam Wallace);Sevyn Streeter;rnb,pop,soul;hiphop;640x224;273.601
KxJTpDeKNjg;Mannequins (feat. Anthony Russo);Bazanji;rap;hiphop;640x352;197.997
kYfguGh_890;Lit Like Bic;Rae Sremmurd;Hip Hop;hiphop;640x240;309.267
KyPj6xVS08M;Hotel;Kid Ink;Hip Hop;hiphop;640x352;237.098
l03TayANCbc;Control;Halsey;indie,pop,indie pop;pop;640x352;214.528
lazyDlfaptM;Rolling in the Deep;Adele;Pop;pop;640x352;236.588
lBK3ae0pBGA;Polaroid;Imagine Dragons;Alternative;rock;640x352;231.223
LbouTdwOrVw;Faded;Tyga;Hip Hop;hiphop;640x352;217.014
lJlccP0VWCo;You Made Yet;Lil Wayne;rap,Hip-Hop,Dirty South;hiphop;640x352;382.432
LLSahvcy7fc;Boom (feat. MOTi, Ty Dolla $ign, Wizkid, & Kranium);Major Lazer;Electro;electro;640x256;184.575
LLTLqGusGOE;Lit Like Bic;Rae Sremmurd;Hip Hop;hiphop;640x240;249.242
ls6Lv2qL2Uw;Control;Halsey;indie,pop,indie pop;pop;640x352;215.992
lTurfn7vvCk;Prom Queen;Lil Wayne;Hip Hop;hiphop;640x256;219.034
m0YDvzOXpwI;Lost Stars;Adam Levine;Pop;pop;640x352;273.808
mGRBVUo7R7M;Lobby;821;Hip Hop,East Coast;hiphop;640x272;276.502
MGyJGbZKDmI;I Know How It Feel;Ace Hood;rap,Hip-Hop,Dirty South;hiphop;640x352;239.119
MKVBLu1zkog;Nothing But Trouble;Lil Wayne;Hip Hop;hiphop;640x352;224.607
MNS-Ho5tWo0;Go DJ;Lil Wayne;Hip Hop;hiphop;624x352;267.401
mS969DYxUSY;Always into Something;Stalley;Hip Hop;hiphop;640x272;194.048
mTF1d_1Kd80;Speaker;David Banner;Hip Hop;hiphop;640x352;225.512
Mx_CmyOCSyI;Sit Down;Kent Jones;Rap/Hip Hop;hiphop;640x256;277.920
mytLRy32Viw;Something Big;Shawn Mendes;Pop;pop;640x256;207.470
N17FXwRWEZs;Daylight;Maroon 5;Pop;pop;640x352;574.856
N6LDslTbW8o;Sugar;Maroon 5;Pop;pop;640x352;201.967
_Nb4EHY_2bI;God Bless Amerika;Lil Wayne;Hip Hop;hiphop;640x304;310.219
Nc7B6tk60eI;Mrs Mary Mack;Juicy J;Hip-Hop,rap,Dirty South;hiphop;640x352;231.248
n_lMnq-4kmc;Just A Feeling;Maroon 5;Pop;pop;640x352;242.555
nmjdaBaZe8Y;With You;Chris Brown;R&B/Soul/Funk,Contemporary R&B;hiphop;640x360;255.025
NMQ8QwVD7co;This Love;Roomie;C-pop,indie,female vocalists;pop;640x352;222.145
NnNnkPbXH6E;Banger;Juicy J;Hip Hop;hiphop;640x256;215.295
NPce-skLCt0;Cinderella;Mac Miller;Hip-Hop,rap,underground hip-hop;hiphop;640x272;480.560
nq4ojnkcwFs;I Don't Care;Guido Dos Santos;Electro;electro;640x352;219.777
n-Tj9dObRLE;Warriors;Imagine Dragons;Alternative;rock;640x256;176.797
nWCdG0RacIk;Keep It Goin' Louder (feat. Ricky Blaze & Nina Sky);Major Lazer;2009,dancehall,00s;electro;640x352;213.577
nxNnnR4XCyk;Jah No Partial;Major Lazer;electronic;electro;640x352;253.863
NXrLrg7U_6Y;Official Girl [Feat. Lil' Wayne];Cassie;Hip Hop,R&B/Soul/Funk,Contemporary R&B;hiphop;640x288;283.167
O8Z-T5VcP88;Castle;Halsey;pop,american,love at first listen;pop;640x352;274.506
Obt-vLEJ8jo;Lean On (feat. MØ & DJ Snake);Major Lazer;Electro;electro;640x352;204.591
oJ3XXubFxhA;Believer;Imagine Dragons;rock,alternative,indie rock;rock;640x352;221.193
OM8FCtZALyU;Sad;Maroon 5;pop,rock,maroon 5;rock;640x352;192.608
OQLuhelCaDQ;Back To Sleep;Chris Brown;Contemporary,american,r&b;hiphop;640x256;225.698
orhJ1TzREZU;Demons;Imagine Dragons;Alternative;rock;640x352;202.755
Or-ykUkRMeM;Sugar;Tyler Ward;Pop;pop;640x272;228.833
oUbpGmR1-QM;Down;Jay Sean;Pop,Rock,R&B/Soul/Funk;rock;640x256;223.608
OxxNSG1GM7M;The River;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;205.172
oy37OlRPomA;Radioactive;Imagine Dragons;Alternative;rock;640x352;191.563
p2cQSPRTdhg;No Flex Zone;Rae Sremmurd;Hip Hop;hiphop;640x352;288.113
p7K0ooqNWEo;Kriss Kross;C. Breezy;Rap/Hip Hop,Pop,R&B;hiphop;640x352;142.803
pOGljjwb_iQ;Take Me Home;Cash Cash;Dance;electro;640x352;216.177
PscXGpsF3dY;Roots;Imagine Dragons;love at first listen,alternative,pop;rock;640x256;238.701
PT7rNpBtytY;Bottom of the Bottle (feat. August Alsina & Lil Wayne);Curren$y;Hip-Hop,rap,Dirty South;hiphop;640x256;240.419
PxmT-E6sfn8;Closer;The Chainsmokers;electronic,2016,halsey;electro;640x352;272.113
Pyx-wNEttEk;Just for Tonight (feat. Chris Brown);migos;Hip Hop;hiphop;640x352;241.882
Q10AqolSgQg;$;Ty Dolla $ign;Hip-Hop,rap,rnb;hiphop;640x352;206.936
Q4dPrjh9wCc;Vitamin D;Ludacris;rap,ty dolla sign;hiphop;640x352;261.478
qFJ3VKnwmJw;Soldier;Destiny's Child;R&B;hiphop;640x352;244.042
qH1oww65y1Q;Throw Sum Mo;Rae Sremmurd;Hip Hop;hiphop;640x352;544.832
qpgTC9MDx1o;Animals;Maroon 5;Pop;pop;640x256;280.102
QptiPrhr6bo;ICE;Kelly Rowland;R&B/Soul/Funk;hiphop;640x352;252.796
QrbZ8UYvi14;Ballin';Young Jeezy;Hip Hop;hiphop;640x352;291.688
qteSJHiR-ls;Swalla (feat. Nicki Minaj & Ty Dolla $ign);Jason Derulo;Pop;pop;640x352;275.992
QXEGyrPxEvE;By Chance;Rae Sremmurd;Hip Hop;hiphop;640x352;194.722
r7Cge4cOo_o;Blasé (feat. Future & Rae Sremmurd);Ty Dolla $ign;Hip Hop;hiphop;640x352;299.095
rFo1UmS4sgE;Over Here;Rae Sremmurd;Hip Hop;hiphop;640x352;303.926
rFSWtsFqKJ4;Gravity (Stuck In The Middle);Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x272;241.348
RH4Kb865AK0;Turning Tables (Glee Cast Version featuring Gwyneth Paltrow);Glee Cast;Pop;pop;640x352;211.603
rhBwt9mw7Sk;Deuces;Chris Brown;R&B/Soul/Funk;hiphop;640x352;276.132
rhj_GGsb3So;Lil Wayne Remix;NIKSTYLZ;Hip Hop,Pop;hiphop;624x320;273.786
Rl3ELiPXFRo;Gold;Imagine Dragons;Alternative,Pop;rock;640x272;227.602
Rop0lzrsC7s;So Good;Zara Larsson;Ariana Grande,pop,rnb;hiphop;640x352;192.933
rPZtXYaY4do;Look Alive;Rae Sremmurd;Hip Hop;hiphop;640x240;225.814
rV8NHsmVMPE;Harder To Breathe;Maroon 5;Pop,International Pop;pop;624x352;174.986
rYEDA3JcQqw;Rolling in the Deep;Adele;Pop;pop;640x352;233.940
rZWwH1NJsKs;Skyfall;Madilyn Bailey;Rock;rock;640x352;263.825
s1XozsBN5Z4;Motivation;Kelly Rowland;Pop,Rock,R&B/Soul/Funk;rock;640x272;261.805
s6Nc4qEI3k4;Amsterdam;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;245.272
sAebYQgy4n4;Makes Me Wonder;Maroon 5;Pop,Rock;rock;640x352;222.842
-SBj50bho48;Private Show;T.I.;Hip Hop;hiphop;640x272;359.793
SCv9CkIRUio;Believer;Imagine Dragons;rock,alternative,indie rock;rock;640x352;237.656
se3TUhpn0II;One Touch (feat. AlunaGeorge and Rae Sremmurd);Baauer;Dance;electro;640x352;215.295
-sEvExZNllA;One Wine (feat. Major Lazer);Machel Montano;soca,trinidad,dancehall;electro;640x256;259.575
sGLOE9LVNmc;Take You Down;Chris Brown;R&B/Soul/Funk,Contemporary R&B;hiphop;640x352;228.693
sIWgF4QB89A;Show You;Shawn Mendes;Pop;pop;640x352;180.674
sncDtok7LRE;Hold Me Down;Halsey;halsey,indie,pop;pop;640x352;224.398
sNrNqcKXMKE;Superstar (feat. Ty Dolla $ign);Curren$y;Hip-Hop,rap,Dirty South;hiphop;640x272;249.637
snTZ7X8OMuc;Saved (feat. E-40);Ty Dolla $ign;R&B;hiphop;640x240;225.280
SS0aCc9e-mQ;Doggin';Sremm Life Crew;Rap/Hip-Hop;hiphop;640x240;225.234
SsAm32tesvg;Just Right For Me;Monica;R&B/Soul/Funk;hiphop;640x256;206.147
SUjitYrRFn0;Friction;Imagine Dragons;Alternative;rock;640x256;202.385
SYbh6ob_R9M;This Could Be Us;Rae Sremmurd;Hip Hop;hiphop;640x256;298.585
_t1gfn9aqiQ;Hello;Nicole Cross;pop,female vocalists,covers;pop;640x352;222.122
